Ano,MesNum,Aeropuerto,Pais,Sexo,Valor_Residencia,Prediccion_XGB,Error_pct
2024,5,ciudad de mexico (aicm),mauritania,hombre,5,2.6695094,46.6
2024,7,ciudad de mexico (aicm),mauritania,hombre,1,4.4634304,346.3
2024,8,ciudad de mexico (aicm),mauritania,hombre,1,3.3605244,236.1
2024,9,ciudad de mexico (aicm),mauritania,hombre,1,3.0278523,202.8
2024,10,ciudad de mexico (aicm),mauritania,hombre,1,2.0987132,109.9
2024,5,ciudad de mexico (aicm),mauritania,mujer,1,2.0294592,102.9
2024,7,ciudad de mexico (aicm),mauritania,mujer,1,2.1500359,115.0
2024,8,ciudad de mexico (aicm),mauritania,mujer,1,1.8844415,88.4
2024,9,ciudad de mexico (aicm),mauritania,mujer,2,1.7540587,12.3
2024,10,ciudad de mexico (aicm),mauritania,mujer,1,2.198068,119.8
2024,1,ciudad de mexico (aicm),mianmar (birmania),hombre,16,4.330807,72.9
2024,2,ciudad de mexico (aicm),mianmar (birmania),hombre,5,10.068054,101.4
2024,3,ciudad de mexico (aicm),mianmar (birmania),hombre,9,6.842547,24.0
2024,4,ciudad de mexico (aicm),mianmar (birmania),hombre,10,6.7981343,32.0
2024,5,ciudad de mexico (aicm),mianmar (birmania),hombre,8,7.824835,2.2
2024,6,ciudad de mexico (aicm),mianmar (birmania),hombre,37,6.690765,81.9
2024,7,ciudad de mexico (aicm),mianmar (birmania),hombre,25,10.782276,56.9
2024,8,ciudad de mexico (aicm),mianmar (birmania),hombre,27,15.4675,42.7
2024,9,ciudad de mexico (aicm),mianmar (birmania),hombre,24,16.624788,30.7
2024,10,ciudad de mexico (aicm),mianmar (birmania),hombre,11,24.100834,119.1
2024,11,ciudad de mexico (aicm),mianmar (birmania),hombre,31,13.381253,56.8
2024,12,ciudad de mexico (aicm),mianmar (birmania),hombre,12,11.448128,4.6
2024,1,ciudad de mexico (aicm),mianmar (birmania),mujer,1,1.8981838,89.8
2024,4,ciudad de mexico (aicm),mianmar (birmania),mujer,2,2.0996723,5.0
2024,5,ciudad de mexico (aicm),mianmar (birmania),mujer,2,2.1925087,9.6
2024,6,ciudad de mexico (aicm),mianmar (birmania),mujer,1,1.8789701,87.9
2024,11,ciudad de mexico (aicm),mianmar (birmania),mujer,4,2.2706099,43.2
2024,12,ciudad de mexico (aicm),mianmar (birmania),mujer,3,2.270956,24.3
2024,1,ciudad de mexico (aicm),moldavia,hombre,1,3.9985828,299.9
2024,2,ciudad de mexico (aicm),moldavia,hombre,4,3.0615807,23.5
2024,3,ciudad de mexico (aicm),moldavia,hombre,1,3.5089192,250.9
2024,4,ciudad de mexico (aicm),moldavia,hombre,1,2.0476344,104.8
2024,5,ciudad de mexico (aicm),moldavia,hombre,4,2.7061577,32.3
2024,6,ciudad de mexico (aicm),moldavia,hombre,6,2.356448,60.7
2024,7,ciudad de mexico (aicm),moldavia,hombre,1,3.8160968,281.6
2024,9,ciudad de mexico (aicm),moldavia,hombre,1,3.5972934,259.7
2024,10,ciudad de mexico (aicm),moldavia,hombre,3,3.998303,33.3
2024,11,ciudad de mexico (aicm),moldavia,hombre,1,3.0811644,208.1
2024,1,ciudad de mexico (aicm),moldavia,mujer,2,2.8297231,41.5
2024,2,ciudad de mexico (aicm),moldavia,mujer,2,2.6000602,30.0
2024,4,ciudad de mexico (aicm),moldavia,mujer,2,2.7105076,35.5
2024,5,ciudad de mexico (aicm),moldavia,mujer,1,2.6037056,160.4
2024,6,ciudad de mexico (aicm),moldavia,mujer,1,1.9747287,97.5
2024,7,ciudad de mexico (aicm),moldavia,mujer,2,2.1904287,9.5
2024,8,ciudad de mexico (aicm),moldavia,mujer,1,2.121175,112.1
2024,9,ciudad de mexico (aicm),moldavia,mujer,2,2.0202816,1.0
2024,10,ciudad de mexico (aicm),moldavia,mujer,1,2.5752134,157.5
2024,11,ciudad de mexico (aicm),moldavia,mujer,4,2.5409389,36.5
2024,12,ciudad de mexico (aicm),moldavia,mujer,1,2.8919075,189.2
2024,1,ciudad de mexico (aicm),monaco,hombre,5,2.5733397,48.5
2024,2,ciudad de mexico (aicm),monaco,hombre,7,2.9142199,58.4
2024,3,ciudad de mexico (aicm),monaco,hombre,12,4.7766905,60.2
2024,4,ciudad de mexico (aicm),monaco,hombre,3,6.7465153,124.9
2024,5,ciudad de mexico (aicm),monaco,hombre,6,4.385516,26.9
2024,6,ciudad de mexico (aicm),monaco,hombre,4,4.348948,8.7
2024,7,ciudad de mexico (aicm),monaco,hombre,6,4.014544,33.1
2024,8,ciudad de mexico (aicm),monaco,hombre,10,4.2770615,57.2
2024,9,ciudad de mexico (aicm),monaco,hombre,4,6.3751535,59.4
2024,10,ciudad de mexico (aicm),monaco,hombre,9,6.219262,30.9
2024,11,ciudad de mexico (aicm),monaco,hombre,9,8.210633,8.8
2024,12,ciudad de mexico (aicm),monaco,hombre,8,5.2934594,33.8
2024,2,ciudad de mexico (aicm),monaco,mujer,3,3.9703126,32.3
2024,3,ciudad de mexico (aicm),monaco,mujer,7,3.363274,52.0
2024,4,ciudad de mexico (aicm),monaco,mujer,1,4.004971,300.5
2024,5,ciudad de mexico (aicm),monaco,mujer,6,2.7055037,54.9
2024,6,ciudad de mexico (aicm),monaco,mujer,4,2.9230185,26.9
2024,7,ciudad de mexico (aicm),monaco,mujer,5,3.5476909,29.0
2024,8,ciudad de mexico (aicm),monaco,mujer,5,3.722503,25.5
2024,9,ciudad de mexico (aicm),monaco,mujer,5,3.6267695,27.5
2024,10,ciudad de mexico (aicm),monaco,mujer,8,4.176562,47.8
2024,11,ciudad de mexico (aicm),monaco,mujer,1,5.2037854,420.4
2024,12,ciudad de mexico (aicm),monaco,mujer,15,3.399032,77.3
2024,1,ciudad de mexico (aicm),mongolia,hombre,3,3.5067708,16.9
2024,2,ciudad de mexico (aicm),mongolia,hombre,6,3.0703616,48.8
2024,3,ciudad de mexico (aicm),mongolia,hombre,7,4.268953,39.0
2024,4,ciudad de mexico (aicm),mongolia,hombre,3,4.444559,48.2
2024,5,ciudad de mexico (aicm),mongolia,hombre,6,3.8889484,35.2
2024,6,ciudad de mexico (aicm),mongolia,hombre,2,3.6111882,80.6
2024,7,ciudad de mexico (aicm),mongolia,hombre,1,3.543928,254.4
2024,8,ciudad de mexico (aicm),mongolia,hombre,5,2.6354117,47.3
2024,9,ciudad de mexico (aicm),mongolia,hombre,6,3.2520168,45.8
2024,10,ciudad de mexico (aicm),mongolia,hombre,2,4.460956,123.0
2024,11,ciudad de mexico (aicm),mongolia,hombre,4,4.2778277,6.9
2024,12,ciudad de mexico (aicm),mongolia,hombre,4,3.202537,19.9
2024,1,ciudad de mexico (aicm),mongolia,mujer,2,2.978207,48.9
2024,2,ciudad de mexico (aicm),mongolia,mujer,2,2.7629669,38.1
2024,3,ciudad de mexico (aicm),mongolia,mujer,8,2.8595073,64.3
2024,4,ciudad de mexico (aicm),mongolia,mujer,2,2.968277,48.4
2024,5,ciudad de mexico (aicm),mongolia,mujer,2,2.7220378,36.1
2024,6,ciudad de mexico (aicm),mongolia,mujer,3,2.809412,6.4
2024,7,ciudad de mexico (aicm),mongolia,mujer,1,2.4736845,147.4
2024,8,ciudad de mexico (aicm),mongolia,mujer,9,2.3284779,74.1
2024,9,ciudad de mexico (aicm),mongolia,mujer,10,3.074543,69.3
2024,10,ciudad de mexico (aicm),mongolia,mujer,2,5.111016,155.6
2024,11,ciudad de mexico (aicm),mongolia,mujer,6,4.180442,30.3
2024,12,ciudad de mexico (aicm),mongolia,mujer,7,3.85428,44.9
2024,1,ciudad de mexico (aicm),montenegro,hombre,7,2.7885468,60.2
2024,2,ciudad de mexico (aicm),montenegro,hombre,8,4.0262985,49.7
2024,3,ciudad de mexico (aicm),montenegro,hombre,7,4.6465044,33.6
2024,4,ciudad de mexico (aicm),montenegro,hombre,3,4.6218295,54.1
2024,5,ciudad de mexico (aicm),montenegro,hombre,8,3.9409049,50.7
2024,6,ciudad de mexico (aicm),montenegro,hombre,4,4.2130985,5.3
2024,7,ciudad de mexico (aicm),montenegro,hombre,7,4.2311974,39.6
2024,8,ciudad de mexico (aicm),montenegro,hombre,7,4.615581,34.1
2024,9,ciudad de mexico (aicm),montenegro,hombre,1,4.6702294,367.0
2024,10,ciudad de mexico (aicm),montenegro,hombre,11,4.917381,55.3
2024,11,ciudad de mexico (aicm),montenegro,hombre,14,6.095544,56.5
2024,12,ciudad de mexico (aicm),montenegro,hombre,12,3.962258,67.0
2024,1,ciudad de mexico (aicm),montenegro,mujer,4,1.7965136,55.1
2024,2,ciudad de mexico (aicm),montenegro,mujer,3,2.1528652,28.2
2024,3,ciudad de mexico (aicm),montenegro,mujer,2,2.8122365,40.6
2024,4,ciudad de mexico (aicm),montenegro,mujer,2,2.501428,25.1
2024,5,ciudad de mexico (aicm),montenegro,mujer,3,2.1165504,29.4
2024,6,ciudad de mexico (aicm),montenegro,mujer,1,2.041659,104.2
2024,7,ciudad de mexico (aicm),montenegro,mujer,2,2.4861643,24.3
2024,8,ciudad de mexico (aicm),montenegro,mujer,21,2.0115404,90.4
2024,9,ciudad de mexico (aicm),montenegro,mujer,2,3.720551,86.0
2024,10,ciudad de mexico (aicm),montenegro,mujer,3,2.9246292,2.5
2024,11,ciudad de mexico (aicm),montenegro,mujer,6,3.0812776,48.6
2024,12,ciudad de mexico (aicm),montenegro,mujer,6,2.9202905,51.3
2024,5,ciudad de mexico (aicm),montserrat (r. unido),hombre,1,1.0825428,8.3
2024,9,ciudad de mexico (aicm),montserrat (r. unido),hombre,3,1.6005592,46.6
2024,10,ciudad de mexico (aicm),montserrat (r. unido),hombre,1,1.2033937,20.3
2024,12,ciudad de mexico (aicm),montserrat (r. unido),hombre,1,1.1852585,18.5
2024,10,ciudad de mexico (aicm),montserrat (r. unido),mujer,1,1.0796221,8.0
2024,11,ciudad de mexico (aicm),montserrat (r. unido),mujer,1,1.0695935,7.0
2024,1,ciudad de mexico (aicm),mozambique,hombre,6,2.5599942,57.3
2024,2,ciudad de mexico (aicm),mozambique,hombre,4,3.2221067,19.4
2024,3,ciudad de mexico (aicm),mozambique,hombre,2,3.4649363,73.2
2024,4,ciudad de mexico (aicm),mozambique,hombre,1,2.7898626,179.0
2024,5,ciudad de mexico (aicm),mozambique,hombre,2,2.5541313,27.7
2024,6,ciudad de mexico (aicm),mozambique,hombre,1,2.0917082,109.2
2024,7,ciudad de mexico (aicm),mozambique,hombre,1,2.0642562,106.4
2024,8,ciudad de mexico (aicm),mozambique,hombre,6,1.911408,68.1
2024,9,ciudad de mexico (aicm),mozambique,hombre,2,2.3094885,15.5
2024,10,ciudad de mexico (aicm),mozambique,hombre,4,3.1371026,21.6
2024,11,ciudad de mexico (aicm),mozambique,hombre,3,2.315994,22.8
2024,12,ciudad de mexico (aicm),mozambique,hombre,2,2.2554562,12.8
2024,1,ciudad de mexico (aicm),mozambique,mujer,2,1.7642031,11.8
2024,2,ciudad de mexico (aicm),mozambique,mujer,1,1.6238483,62.4
2024,3,ciudad de mexico (aicm),mozambique,mujer,2,2.0429916,2.1
2024,5,ciudad de mexico (aicm),mozambique,mujer,2,1.5410342,22.9
2024,7,ciudad de mexico (aicm),mozambique,mujer,2,2.3120406,15.6
2024,8,ciudad de mexico (aicm),mozambique,mujer,14,2.0040498,85.7
2024,9,ciudad de mexico (aicm),mozambique,mujer,2,3.0213275,51.1
2024,10,ciudad de mexico (aicm),mozambique,mujer,3,3.0369442,1.2
2024,11,ciudad de mexico (aicm),mozambique,mujer,1,1.5655607,56.6
2024,12,ciudad de mexico (aicm),mozambique,mujer,2,1.9065394,4.7
2024,1,ciudad de mexico (aicm),namibia,hombre,11,8.336877,24.2
2024,2,ciudad de mexico (aicm),namibia,hombre,14,10.999622,21.4
2024,3,ciudad de mexico (aicm),namibia,hombre,12,14.607439,21.7
2024,4,ciudad de mexico (aicm),namibia,hombre,14,11.59533,17.2
2024,5,ciudad de mexico (aicm),namibia,hombre,14,12.487943,10.8
2024,6,ciudad de mexico (aicm),namibia,hombre,8,12.225864,52.8
2024,7,ciudad de mexico (aicm),namibia,hombre,24,8.423083,64.9
2024,8,ciudad de mexico (aicm),namibia,hombre,12,13.209329,10.1
2024,9,ciudad de mexico (aicm),namibia,hombre,18,12.699184,29.4
2024,10,ciudad de mexico (aicm),namibia,hombre,11,18.624405,69.3
2024,11,ciudad de mexico (aicm),namibia,hombre,38,13.814561,63.6
2024,12,ciudad de mexico (aicm),namibia,hombre,18,17.001335,5.5
2024,1,ciudad de mexico (aicm),namibia,mujer,13,3.4655538,73.3
2024,2,ciudad de mexico (aicm),namibia,mujer,14,6.174897,55.9
2024,3,ciudad de mexico (aicm),namibia,mujer,18,11.727914,34.8
2024,4,ciudad de mexico (aicm),namibia,mujer,16,14.025919,12.3
2024,5,ciudad de mexico (aicm),namibia,mujer,6,13.541765,125.7
2024,6,ciudad de mexico (aicm),namibia,mujer,13,8.8084135,32.2
2024,7,ciudad de mexico (aicm),namibia,mujer,14,10.4954605,25.0
2024,8,ciudad de mexico (aicm),namibia,mujer,5,9.219488,84.4
2024,9,ciudad de mexico (aicm),namibia,mujer,10,8.186178,18.1
2024,10,ciudad de mexico (aicm),namibia,mujer,13,9.788484,24.7
2024,11,ciudad de mexico (aicm),namibia,mujer,21,10.359021,50.7
2024,12,ciudad de mexico (aicm),namibia,mujer,22,13.367757,39.2
2024,1,ciudad de mexico (aicm),nauru,hombre,2,1.2537994,37.3
2024,4,ciudad de mexico (aicm),nauru,hombre,4,1.450814,63.7
2024,5,ciudad de mexico (aicm),nauru,hombre,1,1.9429742,94.3
2024,8,ciudad de mexico (aicm),nauru,hombre,1,1.5990564,59.9
2024,9,ciudad de mexico (aicm),nauru,hombre,1,1.9623102,96.2
2024,10,ciudad de mexico (aicm),nauru,hombre,2,1.2707988,36.5
2024,12,ciudad de mexico (aicm),nauru,hombre,1,1.4385766,43.9
2024,5,ciudad de mexico (aicm),nauru,mujer,1,1.4190296,41.9
2024,6,ciudad de mexico (aicm),nauru,mujer,1,1.3849967,38.5
2024,8,ciudad de mexico (aicm),nauru,mujer,1,1.2381119,23.8
2024,9,ciudad de mexico (aicm),nauru,mujer,1,1.79136,79.1
2024,12,ciudad de mexico (aicm),nauru,mujer,3,1.255963,58.1
2024,1,ciudad de mexico (aicm),"navidad, islas",hombre,3,1.7220018,42.6
2024,2,ciudad de mexico (aicm),"navidad, islas",hombre,2,1.8927488,5.4
2024,3,ciudad de mexico (aicm),"navidad, islas",hombre,5,2.2369106,55.3
2024,4,ciudad de mexico (aicm),"navidad, islas",hombre,1,2.9019704,190.2
2024,5,ciudad de mexico (aicm),"navidad, islas",hombre,3,2.356557,21.4
2024,6,ciudad de mexico (aicm),"navidad, islas",hombre,1,2.420156,142.0
2024,7,ciudad de mexico (aicm),"navidad, islas",hombre,1,2.2895315,129.0
2024,8,ciudad de mexico (aicm),"navidad, islas",hombre,3,1.6784661,44.1
2024,9,ciudad de mexico (aicm),"navidad, islas",hombre,4,1.7761849,55.6
2024,10,ciudad de mexico (aicm),"navidad, islas",hombre,5,2.9373436,41.3
2024,11,ciudad de mexico (aicm),"navidad, islas",hombre,4,4.2124605,5.3
2024,12,ciudad de mexico (aicm),"navidad, islas",hombre,3,4.153159,38.4
2024,1,ciudad de mexico (aicm),"navidad, islas",mujer,1,2.4190185,141.9
2024,2,ciudad de mexico (aicm),"navidad, islas",mujer,7,1.8860581,73.1
2024,3,ciudad de mexico (aicm),"navidad, islas",mujer,2,3.511871,75.6
2024,4,ciudad de mexico (aicm),"navidad, islas",mujer,7,2.5240102,63.9
2024,5,ciudad de mexico (aicm),"navidad, islas",mujer,2,4.6023507,130.1
2024,6,ciudad de mexico (aicm),"navidad, islas",mujer,2,2.697443,34.9
2024,7,ciudad de mexico (aicm),"navidad, islas",mujer,4,2.9759133,25.6
2024,8,ciudad de mexico (aicm),"navidad, islas",mujer,3,2.453351,18.2
2024,9,ciudad de mexico (aicm),"navidad, islas",mujer,6,2.6320148,56.1
2024,10,ciudad de mexico (aicm),"navidad, islas",mujer,1,4.667649,366.8
2024,11,ciudad de mexico (aicm),"navidad, islas",mujer,6,2.9009,51.7
2024,12,ciudad de mexico (aicm),"navidad, islas",mujer,7,4.695308,32.9
2024,1,ciudad de mexico (aicm),nepal,hombre,9,13.121897,45.8
2024,2,ciudad de mexico (aicm),nepal,hombre,14,8.641342,38.3
2024,3,ciudad de mexico (aicm),nepal,hombre,20,8.208099,59.0
2024,4,ciudad de mexico (aicm),nepal,hombre,6,10.374731,72.9
2024,5,ciudad de mexico (aicm),nepal,hombre,10,7.2500477,27.5
2024,6,ciudad de mexico (aicm),nepal,hombre,37,6.8874946,81.4
2024,7,ciudad de mexico (aicm),nepal,hombre,16,11.570991,27.7
2024,8,ciudad de mexico (aicm),nepal,hombre,15,10.385831,30.8
2024,9,ciudad de mexico (aicm),nepal,hombre,14,13.279527,5.1
2024,10,ciudad de mexico (aicm),nepal,hombre,19,12.211758,35.7
2024,11,ciudad de mexico (aicm),nepal,hombre,20,14.523987,27.4
2024,12,ciudad de mexico (aicm),nepal,hombre,9,13.124735,45.8
2024,1,ciudad de mexico (aicm),nepal,mujer,5,3.0169847,39.7
2024,2,ciudad de mexico (aicm),nepal,mujer,1,3.4371104,243.7
2024,3,ciudad de mexico (aicm),nepal,mujer,7,3.5197039,49.7
2024,4,ciudad de mexico (aicm),nepal,mujer,7,4.425909,36.8
2024,5,ciudad de mexico (aicm),nepal,mujer,4,5.895637,47.4
2024,6,ciudad de mexico (aicm),nepal,mujer,10,6.1656146,38.3
2024,7,ciudad de mexico (aicm),nepal,mujer,3,7.0547023,135.2
2024,8,ciudad de mexico (aicm),nepal,mujer,4,4.6903915,17.3
2024,9,ciudad de mexico (aicm),nepal,mujer,7,4.9251113,29.6
2024,10,ciudad de mexico (aicm),nepal,mujer,5,5.6752777,13.5
2024,11,ciudad de mexico (aicm),nepal,mujer,8,5.3921,32.6
2024,12,ciudad de mexico (aicm),nepal,mujer,9,5.55895,38.2
2024,1,ciudad de mexico (aicm),nicaragua,hombre,366,297.41678,18.7
2024,2,ciudad de mexico (aicm),nicaragua,hombre,488,346.24347,29.0
2024,3,ciudad de mexico (aicm),nicaragua,hombre,373,490.78607,31.6
2024,4,ciudad de mexico (aicm),nicaragua,hombre,299,365.49155,22.2
2024,5,ciudad de mexico (aicm),nicaragua,hombre,299,332.0407,11.1
2024,6,ciudad de mexico (aicm),nicaragua,hombre,356,342.32266,3.8
2024,7,ciudad de mexico (aicm),nicaragua,hombre,309,392.07144,26.9
2024,8,ciudad de mexico (aicm),nicaragua,hombre,293,305.55557,4.3
2024,9,ciudad de mexico (aicm),nicaragua,hombre,474,347.07715,26.8
2024,10,ciudad de mexico (aicm),nicaragua,hombre,369,440.56674,19.4
2024,11,ciudad de mexico (aicm),nicaragua,hombre,439,378.76196,13.7
2024,12,ciudad de mexico (aicm),nicaragua,hombre,315,401.1642,27.4
2024,1,ciudad de mexico (aicm),nicaragua,mujer,294,282.37103,4.0
2024,2,ciudad de mexico (aicm),nicaragua,mujer,350,305.13397,12.8
2024,3,ciudad de mexico (aicm),nicaragua,mujer,380,379.7115,0.1
2024,4,ciudad de mexico (aicm),nicaragua,mujer,196,341.47604,74.2
2024,5,ciudad de mexico (aicm),nicaragua,mujer,282,243.26619,13.7
2024,6,ciudad de mexico (aicm),nicaragua,mujer,313,313.12146,0.0
2024,7,ciudad de mexico (aicm),nicaragua,mujer,271,338.09735,24.8
2024,8,ciudad de mexico (aicm),nicaragua,mujer,247,271.7624,10.0
2024,9,ciudad de mexico (aicm),nicaragua,mujer,377,272.76077,27.6
2024,10,ciudad de mexico (aicm),nicaragua,mujer,328,371.74805,13.3
2024,11,ciudad de mexico (aicm),nicaragua,mujer,342,339.8319,0.6
2024,12,ciudad de mexico (aicm),nicaragua,mujer,342,370.4009,8.3
2024,1,ciudad de mexico (aicm),niger,hombre,1,1.064885,6.5
2024,7,ciudad de mexico (aicm),niger,hombre,1,1.6828108,68.3
2024,8,ciudad de mexico (aicm),niger,hombre,1,1.1662403,16.6
2024,11,ciudad de mexico (aicm),niger,hombre,7,1.6190239,76.9
2024,5,ciudad de mexico (aicm),niger,mujer,1,1.282924,28.3
2024,8,ciudad de mexico (aicm),niger,mujer,1,1.4777439,47.8
2024,10,ciudad de mexico (aicm),niger,mujer,1,1.6745563,67.5
2024,11,ciudad de mexico (aicm),niger,mujer,1,1.143052,14.3
2024,12,ciudad de mexico (aicm),niger,mujer,1,1.1582925,15.8
2024,1,ciudad de mexico (aicm),nigeria,hombre,19,10.499887,44.7
2024,2,ciudad de mexico (aicm),nigeria,hombre,12,17.057741,42.1
2024,3,ciudad de mexico (aicm),nigeria,hombre,31,18.925718,38.9
2024,4,ciudad de mexico (aicm),nigeria,hombre,26,21.494219,17.3
2024,5,ciudad de mexico (aicm),nigeria,hombre,31,25.172968,18.8
2024,6,ciudad de mexico (aicm),nigeria,hombre,26,23.466543,9.7
2024,7,ciudad de mexico (aicm),nigeria,hombre,15,22.495123,50.0
2024,8,ciudad de mexico (aicm),nigeria,hombre,26,19.16348,26.3
2024,9,ciudad de mexico (aicm),nigeria,hombre,162,21.410103,86.8
2024,10,ciudad de mexico (aicm),nigeria,hombre,43,83.190384,93.5
2024,11,ciudad de mexico (aicm),nigeria,hombre,27,35.774906,32.5
2024,12,ciudad de mexico (aicm),nigeria,hombre,28,21.890676,21.8
2024,1,ciudad de mexico (aicm),nigeria,mujer,19,10.098506,46.8
2024,2,ciudad de mexico (aicm),nigeria,mujer,13,17.138447,31.8
2024,3,ciudad de mexico (aicm),nigeria,mujer,18,17.224424,4.3
2024,4,ciudad de mexico (aicm),nigeria,mujer,13,16.402105,26.2
2024,5,ciudad de mexico (aicm),nigeria,mujer,15,15.899364,6.0
2024,6,ciudad de mexico (aicm),nigeria,mujer,23,15.70971,31.7
2024,7,ciudad de mexico (aicm),nigeria,mujer,16,18.73638,17.1
2024,8,ciudad de mexico (aicm),nigeria,mujer,21,20.2149,3.7
2024,9,ciudad de mexico (aicm),nigeria,mujer,123,19.48289,84.2
2024,10,ciudad de mexico (aicm),nigeria,mujer,33,57.86863,75.4
2024,11,ciudad de mexico (aicm),nigeria,mujer,32,27.731953,13.3
2024,12,ciudad de mexico (aicm),nigeria,mujer,28,25.08332,10.4
2024,1,ciudad de mexico (aicm),"niue, islas",hombre,1,1.0825671,8.3
2024,2,ciudad de mexico (aicm),"niue, islas",hombre,1,1.0510811,5.1
2024,3,ciudad de mexico (aicm),"niue, islas",hombre,1,1.0649953,6.5
2024,5,ciudad de mexico (aicm),"niue, islas",hombre,1,1.1453321,14.5
2024,3,ciudad de mexico (aicm),"niue, islas",mujer,1,1.2679236,26.8
2024,6,ciudad de mexico (aicm),"niue, islas",mujer,1,1.2875677,28.8
2024,9,ciudad de mexico (aicm),"niue, islas",mujer,1,1.1635127,16.4
2024,11,ciudad de mexico (aicm),"niue, islas",mujer,1,1.266886,26.7
2024,3,ciudad de mexico (aicm),"norfolk, islas",hombre,1,1.0141857,1.4
2024,9,ciudad de mexico (aicm),"norfolk, islas",hombre,1,1.0571457,5.7
2024,1,ciudad de mexico (aicm),noruega,hombre,210,208.6347,0.7
2024,2,ciudad de mexico (aicm),noruega,hombre,214,239.63841,12.0
2024,3,ciudad de mexico (aicm),noruega,hombre,207,258.1156,24.7
2024,4,ciudad de mexico (aicm),noruega,hombre,158,194.21198,22.9
2024,5,ciudad de mexico (aicm),noruega,hombre,135,144.58022,7.1
2024,6,ciudad de mexico (aicm),noruega,hombre,224,162.67555,27.4
2024,7,ciudad de mexico (aicm),noruega,hombre,276,238.27658,13.7
2024,8,ciudad de mexico (aicm),noruega,hombre,105,138.54178,31.9
2024,9,ciudad de mexico (aicm),noruega,hombre,144,118.37006,17.8
2024,10,ciudad de mexico (aicm),noruega,hombre,199,220.4133,10.8
2024,11,ciudad de mexico (aicm),noruega,hombre,254,204.66373,19.4
2024,12,ciudad de mexico (aicm),noruega,hombre,449,263.48904,41.3
2024,1,ciudad de mexico (aicm),noruega,mujer,181,142.46371,21.3
2024,2,ciudad de mexico (aicm),noruega,mujer,193,186.74248,3.2
2024,3,ciudad de mexico (aicm),noruega,mujer,175,224.36424,28.2
2024,4,ciudad de mexico (aicm),noruega,mujer,119,139.80652,17.5
2024,5,ciudad de mexico (aicm),noruega,mujer,91,94.15963,3.5
2024,6,ciudad de mexico (aicm),noruega,mujer,222,116.03813,47.7
2024,7,ciudad de mexico (aicm),noruega,mujer,219,189.5103,13.5
2024,8,ciudad de mexico (aicm),noruega,mujer,82,113.99671,39.0
2024,9,ciudad de mexico (aicm),noruega,mujer,77,87.482285,13.6
2024,10,ciudad de mexico (aicm),noruega,mujer,117,134.53052,15.0
2024,11,ciudad de mexico (aicm),noruega,mujer,158,124.699455,21.1
2024,12,ciudad de mexico (aicm),noruega,mujer,378,188.24094,50.2
2024,4,ciudad de mexico (aicm),nueva caledonia,hombre,1,1.3295411,33.0
2024,5,ciudad de mexico (aicm),nueva caledonia,hombre,2,1.3380986,33.1
2024,6,ciudad de mexico (aicm),nueva caledonia,hombre,3,1.3669392,54.4
2024,7,ciudad de mexico (aicm),nueva caledonia,hombre,1,1.5025936,50.3
2024,10,ciudad de mexico (aicm),nueva caledonia,hombre,3,1.3065792,56.4
2024,11,ciudad de mexico (aicm),nueva caledonia,hombre,2,1.5760888,21.2
2024,12,ciudad de mexico (aicm),nueva caledonia,hombre,1,1.2970933,29.7
2024,4,ciudad de mexico (aicm),nueva caledonia,mujer,1,1.1413814,14.1
2024,5,ciudad de mexico (aicm),nueva caledonia,mujer,2,1.3584692,32.1
2024,6,ciudad de mexico (aicm),nueva caledonia,mujer,2,1.3519659,32.4
2024,7,ciudad de mexico (aicm),nueva caledonia,mujer,3,1.4590102,51.4
2024,11,ciudad de mexico (aicm),nueva caledonia,mujer,1,1.5927522,59.3
2024,12,ciudad de mexico (aicm),nueva caledonia,mujer,2,1.3589628,32.1
2024,1,ciudad de mexico (aicm),nueva zelandia,hombre,163,96.845924,40.6
2024,2,ciudad de mexico (aicm),nueva zelandia,hombre,132,139.15875,5.4
2024,3,ciudad de mexico (aicm),nueva zelandia,hombre,163,156.57315,3.9
2024,4,ciudad de mexico (aicm),nueva zelandia,hombre,191,174.65451,8.6
2024,5,ciudad de mexico (aicm),nueva zelandia,hombre,222,178.35042,19.7
2024,6,ciudad de mexico (aicm),nueva zelandia,hombre,162,188.35928,16.3
2024,7,ciudad de mexico (aicm),nueva zelandia,hombre,174,184.22035,5.9
2024,8,ciudad de mexico (aicm),nueva zelandia,hombre,147,153.21213,4.2
2024,9,ciudad de mexico (aicm),nueva zelandia,hombre,174,145.47064,16.4
2024,10,ciudad de mexico (aicm),nueva zelandia,hombre,233,221.6189,4.9
2024,11,ciudad de mexico (aicm),nueva zelandia,hombre,200,190.29425,4.9
2024,12,ciudad de mexico (aicm),nueva zelandia,hombre,284,216.05148,23.9
2024,1,ciudad de mexico (aicm),nueva zelandia,mujer,131,78.221725,40.3
2024,2,ciudad de mexico (aicm),nueva zelandia,mujer,107,109.54444,2.4
2024,3,ciudad de mexico (aicm),nueva zelandia,mujer,142,116.0795,18.3
2024,4,ciudad de mexico (aicm),nueva zelandia,mujer,171,156.2459,8.6
2024,5,ciudad de mexico (aicm),nueva zelandia,mujer,168,160.46849,4.5
2024,6,ciudad de mexico (aicm),nueva zelandia,mujer,176,165.1898,6.1
2024,7,ciudad de mexico (aicm),nueva zelandia,mujer,160,163.71576,2.3
2024,8,ciudad de mexico (aicm),nueva zelandia,mujer,143,129.80402,9.2
2024,9,ciudad de mexico (aicm),nueva zelandia,mujer,168,136.15767,19.0
