Año,Tipo_Vuelo,Servicio,Region_Aerolinea,Aerolinea,MesNum,Valor
2022,int,reg,can,swoop airlines,9,4729
2022,int,reg,csa,taca international airlines,9,7177
2022,int,reg,eur,tap air portugal,9,11119
2022,int,reg,csa,transportes aereos guatemaltecos (tag),9,1992
2022,int,reg,csa,tropic air limited,9,479
2022,int,reg,eur,tui airlines nederland,9,6812
2022,int,reg,eur,tui airways,9,64245
2022,int,reg,eur,tui fly belgium,9,6576
2022,int,reg,eur,turkish airlines,9,22455
2022,int,reg,usa,united airlines,9,355893
2022,int,reg,usa,virgin america (alaska airlines),9,105575
2022,int,reg,csa,viva air colombia,9,29512
2022,int,flet,mex,vivaaerobus (aeroenlaces),9,2941
2022,int,reg,mex,vivaaerobus (aeroenlaces),9,152991
2022,int,reg,mex,volaris (concesionaria vuela cia de aviacion),9,379431
2022,int,reg,csa,volaris (costa rica y el salvador),9,28133
2022,int,reg,can,west jet,9,28792
2022,int,reg,eur,world 2 fly,9,13196
2022,int,flet,eur,world 2 fly portugal,9,3032
2023,int,reg,csa,aerolineas argentinas,9,6661
2023,int,reg,mex,aeromexico (aerovias de mexico),9,472948
2023,int,reg,mex,aeromexico connect (aerolitoral),9,42206
2023,int,reg,csa,aerorepublica,9,6956
2023,int,reg,can,air canada,9,32438
2023,int,reg,eur,air caraibes,9,655
2023,int,reg,eur,air europa (air espana),9,10031
2023,int,reg,eur,air france,9,40553
2023,int,flet,can,air transat,9,5373
2023,int,reg,can,air transat,9,16138
2023,int,reg,asi,all nippon airways,9,9112
2023,int,reg,usa,american airlines,9,449992
2023,int,reg,csa,arajet,9,7129
2023,int,reg,csa,avianca,9,80383
2023,int,reg,csa,avianca ecuador (aerolineas galapagos),9,1026
2023,int,reg,eur,british airways,9,28526
2023,int,reg,eur,condor flugdiendst gmbh,9,12397
2023,int,reg,csa,conviasa,9,2584
2023,int,reg,csa,copa airlines,9,107352
2023,int,reg,usa,delta airlines,9,240806
2023,int,reg,eur,edelweiss air ag,9,4877
2023,int,reg,asi,emirates arabes,9,18099
2023,int,reg,usa,envoy air (american eagle airlines),9,30297
2023,int,reg,eur,eurowings discover,9,4042
2023,int,flet,mex,eurus aviation,9,791
2023,int,reg,eur,evelop airlines,9,16210
2023,int,flet,can,flair (flair airlines ltd),9,82
2023,int,reg,can,flair (flair airlines ltd),9,3098
2023,int,reg,usa,frontier,9,48622
2023,int,reg,eur,iberia,9,54864
2023,int,reg,usa,jetblue,9,96837
2023,int,reg,can,jetlines,9,879
2023,int,reg,eur,klm,9,15224
2023,int,reg,csa,lacsa (lineas aereas costarricences),9,12996
2023,int,reg,csa,lan chile airlines (latam chile),9,14235
2023,int,reg,csa,lan peru (latam peru),9,33574
2023,int,reg,csa,latam brasil (tam lineas aereas),9,11012
2023,int,reg,eur,lufthansa,9,24276
2023,int,flet,mex,magnicharters (grupo aereo monterrey),9,19382
2023,int,reg,usa,mesa airlines,9,57315
2023,int,reg,eur,neos air,9,2332
2023,int,flet,eur,orbest airlines,9,1141
2023,int,reg,eur,orbest airlines,9,3049
2023,int,reg,csa,sky airline peru,9,10340
2023,int,reg,usa,skywest airlines,9,20336
2023,int,reg,usa,southwest airlines (airtran airways),9,117658
2023,int,reg,usa,spirit airlines,9,74798
2023,int,reg,usa,sun country airlines (mn airlines),9,3362
2023,int,reg,can,sunwing airlines,9,34769
2023,int,reg,can,swoop airlines,9,15249
2023,int,reg,csa,taca international airlines,9,9144
2023,int,reg,eur,tap air portugal,9,8398
2023,int,reg,csa,transportes aereos guatemaltecos (tag),9,1307
2023,int,reg,csa,tropic air limited,9,535
2023,int,reg,eur,tui airlines nederland,9,4935
2023,int,reg,eur,tui airways,9,53213
2023,int,reg,eur,tui fly belgium,9,5491
2023,int,reg,eur,turkish airlines,9,33286
2023,int,reg,usa,united airlines,9,322974
2023,int,reg,usa,virgin america (alaska airlines),9,106286
2023,int,flet,mex,vivaaerobus (aeroenlaces),9,10953
2023,int,reg,mex,vivaaerobus (aeroenlaces),9,189718
2023,int,reg,mex,volaris (concesionaria vuela cia de aviacion),9,462292
2023,int,reg,csa,volaris (costa rica y el salvador),9,26670
2023,int,reg,can,west jet,9,39276
2023,int,reg,eur,world 2 fly,9,13806
2023,int,flet,eur,world 2 fly portugal,9,2985
2024,int,reg,csa,aerolineas argentinas,9,7871
2024,int,reg,mex,aeromexico (aerovias de mexico),9,520684
2024,int,reg,mex,aeromexico connect (aerolitoral),9,75976
2024,int,reg,csa,aerorepublica,9,4334
2024,int,reg,can,air canada,9,54217
2024,int,reg,eur,air europa (air espana),9,9605
2024,int,reg,eur,air france,9,35824
2024,int,reg,can,air transat,9,21086
2024,int,reg,asi,all nippon airways,9,7266
2024,int,reg,usa,american airlines,9,428341
2024,int,reg,csa,arajet,9,16119
2024,int,reg,csa,avianca,9,82059
2024,int,reg,eur,british airways,9,27851
2024,int,reg,asi,china southern airlines,9,2357
2024,int,reg,usa,commutair,9,7315
2024,int,reg,eur,condor flugdiendst gmbh,9,14761
2024,int,reg,csa,conviasa,9,4709
2024,int,reg,csa,copa airlines,9,107366
2024,int,reg,usa,delta airlines,9,244338
2024,int,reg,eur,edelweiss air ag,9,2821
2024,int,reg,asi,emirates arabes,9,17670
2024,int,reg,usa,envoy air (american eagle airlines),9,59776
2024,int,reg,eur,eurowings discover,9,2877
2024,int,flet,mex,eurus aviation,9,24
2024,int,reg,eur,evelop airlines,9,13607
2024,int,flet,usa,executive-jet management,9,3
2024,int,reg,can,flair (flair airlines ltd),9,8839
2024,int,reg,usa,frontier,9,16554
2024,int,flet,eur,gullivair,9,1162
2024,int,reg,eur,iberia,9,58053
2024,int,reg,usa,jetblue,9,78966
2024,int,reg,eur,klm,9,18578
2024,int,reg,csa,lacsa (lineas aereas costarricences),9,14095
2024,int,reg,csa,lan chile airlines (latam chile),9,14410
2024,int,reg,csa,lan peru (latam peru),9,32576
2024,int,reg,csa,latam brasil (tam lineas aereas),9,11043
2024,int,reg,eur,lufthansa,9,25139
2024,int,flet,mex,magnicharters (grupo aereo monterrey),9,5778
2024,int,reg,usa,mesa airlines,9,9873
2024,int,reg,eur,neos air,9,2270
2024,int,reg,eur,orbest airlines,9,3754
2024,int,flet,mex,servicios integrales de aviacion,9,20
2024,int,reg,csa,sky airline peru,9,7435
2024,int,reg,usa,skywest airlines,9,53229
2024,int,reg,usa,southwest airlines (airtran airways),9,126488
2024,int,reg,usa,spirit airlines,9,45019
2024,int,flet,usa,sun country airlines (mn airlines),9,59
2024,int,reg,usa,sun country airlines (mn airlines),9,276
2024,int,reg,can,sunwing airlines,9,24559
2024,int,reg,csa,taca international airlines,9,8781
2024,int,reg,csa,transportes aereos guatemaltecos (tag),9,140
2024,int,reg,csa,tropic air limited,9,417
2024,int,reg,eur,tui airlines nederland,9,3864
2024,int,reg,eur,tui airways,9,46712
2024,int,reg,eur,tui fly belgium,9,4833
2024,int,reg,eur,turkish airlines,9,30015
2024,int,reg,usa,united airlines,9,331036
2024,int,reg,usa,virgin america (alaska airlines),9,84222
2024,int,flet,mex,vivaaerobus (aeroenlaces),9,117
2024,int,reg,mex,vivaaerobus (aeroenlaces),9,213775
2024,int,reg,mex,volaris (concesionaria vuela cia de aviacion),9,493181
2024,int,reg,csa,volaris (costa rica y el salvador),9,18311
2024,int,reg,can,west jet,9,42659
2024,int,reg,eur,world 2 fly,9,12975
2024,int,flet,eur,world 2 fly portugal,9,6141
2025,int,reg,csa,aerolineas argentinas,9,5900
2025,int,flet,mex,aeromexico (aerovias de mexico),9,872
2025,int,reg,mex,aeromexico (aerovias de mexico),9,561034
2025,int,reg,mex,aeromexico connect (aerolitoral),9,47119
2025,int,reg,mex,aerus,9,340
2025,int,reg,can,air canada,9,65295
2025,int,reg,eur,air caraibes,9,746
2025,int,reg,eur,air europa (air espana),9,11187
2025,int,reg,eur,air france,9,32637
2025,int,reg,can,air transat,9,20574
2025,int,reg,asi,all nippon airways,9,9229
2025,int,reg,usa,american airlines,9,404733
2025,int,reg,csa,arajet,9,15146
2025,int,reg,csa,avianca,9,79668
2025,int,reg,eur,british airways,9,27529
2025,int,reg,asi,china southern airlines,9,3424
2025,int,reg,usa,commutair,9,6707
2025,int,reg,eur,condor flugdiendst gmbh,9,12290
2025,int,reg,csa,conviasa,9,3863
2025,int,reg,csa,copa airlines,9,106450
2025,int,reg,usa,delta airlines,9,221032
2025,int,reg,eur,edelweiss air ag,9,2797
2025,int,reg,asi,emirates arabes,9,17087
2025,int,reg,usa,envoy air (american eagle airlines),9,63381
2025,int,flet,mex,eurus aviation,9,97
2025,int,reg,eur,evelop airlines,9,11494
2025,int,reg,can,flair (flair airlines ltd),9,11355
2025,int,reg,usa,frontier,9,16712
2025,int,reg,csa,gol linhas aereas,9,1665
2025,int,reg,eur,iberia,9,58636
2025,int,reg,usa,jetblue,9,61314
2025,int,reg,eur,klm,9,12457
2025,int,reg,csa,lacsa (lineas aereas costarricences),9,12867
2025,int,reg,csa,lan chile airlines (latam chile),9,14226
2025,int,reg,csa,lan peru (latam peru),9,29192
2025,int,reg,csa,latam brasil (tam lineas aereas),9,13375
2025,int,reg,eur,lufthansa,9,26413
2025,int,flet,mex,magnicharters (grupo aereo monterrey),9,5255
2025,int,reg,usa,mesa airlines,9,37258
2025,int,reg,eur,neos air,9,2603
2025,int,reg,eur,orbest airlines,9,3328
2025,int,flet,mex,servicios integrales de aviacion,9,74
2025,int,reg,csa,sky airline peru,9,3918
2025,int,flet,can,skyplan services,9,432
2025,int,reg,usa,skywest airlines,9,39753
2025,int,reg,usa,southwest airlines (airtran airways),9,113775
2025,int,reg,usa,spirit airlines,9,37221
2025,int,flet,usa,sun country airlines (mn airlines),9,98
2025,int,reg,usa,sun country airlines (mn airlines),9,67
2025,int,reg,csa,taca international airlines,9,9076
2025,int,reg,csa,tropic air limited,9,400
2025,int,reg,eur,tui airlines nederland,9,3625
2025,int,reg,eur,tui airways,9,46939
2025,int,reg,eur,tui fly belgium,9,4221
2025,int,reg,eur,turkish airlines,9,25246
2025,int,reg,usa,united airlines,9,308348
2025,int,reg,usa,virgin america (alaska airlines),9,73148
2025,int,reg,mex,vivaaerobus (aeroenlaces),9,223047
2025,int,reg,mex,volaris (concesionaria vuela cia de aviacion),9,502509
2025,int,reg,csa,volaris (costa rica y el salvador),9,25624
2025,int,reg,can,west jet,9,79838
2025,int,reg,eur,world 2 fly,9,14148
2025,int,flet,eur,world 2 fly portugal,9,2403
2022,int,reg,csa,aerolineas argentinas,10,6014
2022,int,flet,mex,aeromar,10,2376
2022,int,reg,mex,aeromar,10,1048
2022,int,flet,mex,aeromexico (aerovias de mexico),10,163
2022,int,reg,mex,aeromexico (aerovias de mexico),10,459880
2022,int,reg,mex,aeromexico connect (aerolitoral),10,69945
2022,int,reg,csa,aerorepublica,10,21559
2022,int,reg,can,air canada,10,31957
2022,int,reg,eur,air caraibes,10,1331
2022,int,reg,eur,air europa (air espana),10,8231
2022,int,reg,eur,air france,10,36558
2022,int,reg,can,air transat,10,17980
2022,int,reg,asi,all nippon airways,10,8013
2022,int,flet,usa,allegiant air,10,515
2022,int,reg,usa,american airlines,10,600821
2022,int,reg,csa,arajet,10,4854
2022,int,reg,eur,austrian,10,2016
2022,int,reg,csa,avianca,10,61745
2022,int,reg,eur,british airways,10,28272
2022,int,reg,eur,condor flugdiendst gmbh,10,9473
2022,int,reg,csa,conviasa,10,2525
2022,int,reg,csa,copa airlines,10,117485
2022,int,flet,usa,delta airlines,10,150
2022,int,reg,usa,delta airlines,10,238088
2022,int,reg,eur,edelweiss air ag,10,5191
2022,int,reg,asi,emirates arabes,10,20723
2022,int,reg,usa,envoy air (american eagle airlines),10,27739
2022,int,reg,eur,eurowings discover,10,11680
2022,int,flet,mex,eurus aviation,10,278
2022,int,reg,eur,evelop airlines,10,10103
2022,int,reg,can,flair (flair airlines ltd),10,1859
2022,int,reg,usa,frontier,10,72152
2022,int,flet,usa,global crossing airlines (globalx),10,1162
2022,int,reg,csa,gol linhas aereas,10,2176
2022,int,reg,eur,iberia,10,53804
2022,int,reg,usa,jetblue,10,93821
2022,int,reg,eur,klm,10,19296
2022,int,reg,csa,lacsa (lineas aereas costarricences),10,8724
2022,int,reg,csa,lan chile airlines (latam chile),10,12187
2022,int,reg,csa,lan peru (latam peru),10,41789
2022,int,reg,csa,latam brasil (tam lineas aereas),10,11384
2022,int,reg,eur,lufthansa,10,21304
2022,int,flet,mex,magnicharters (grupo aereo monterrey),10,6906
2022,int,reg,usa,mesa airlines,10,29875
2022,int,reg,eur,neos air,10,2670
2022,int,reg,eur,orbest airlines,10,1052
2022,int,flet,eur,polkie linie lotninicze,10,952
2022,int,reg,csa,sky airline peru,10,9781
2022,int,reg,usa,skywest airlines,10,16093
2022,int,reg,usa,southwest airlines (airtran airways),10,158078
2022,int,reg,usa,spirit airlines,10,98445
2022,int,reg,usa,sun country airlines (mn airlines),10,3760
2022,int,flet,can,sunwing airlines,10,342
2022,int,reg,can,sunwing airlines,10,43732
2022,int,reg,can,swoop airlines,10,11695
2022,int,reg,csa,taca international airlines,10,7824
2022,int,reg,eur,tap air portugal,10,10836
2022,int,flet,eur,titan airways,10,260
2022,int,reg,csa,transportes aereos guatemaltecos (tag),10,2294
2022,int,reg,csa,tropic air limited,10,575
2022,int,reg,eur,tui airlines nederland,10,6824
2022,int,reg,eur,tui airways,10,61536
2022,int,reg,eur,tui fly belgium,10,6351
2022,int,reg,eur,turkish airlines,10,22706
2022,int,reg,usa,united airlines,10,409368
2022,int,reg,usa,virgin america (alaska airlines),10,123116
2022,int,reg,csa,viva air colombia,10,30982
2022,int,flet,mex,vivaaerobus (aeroenlaces),10,5497
2022,int,reg,mex,vivaaerobus (aeroenlaces),10,166143
2022,int,reg,mex,volaris (concesionaria vuela cia de aviacion),10,421766
2022,int,reg,csa,volaris (costa rica y el salvador),10,31165
2022,int,reg,can,west jet,10,51842
2022,int,reg,eur,world 2 fly,10,7600
2022,int,flet,eur,world 2 fly portugal,10,3031
2023,int,reg,csa,aerolineas argentinas,10,8091
2023,int,flet,mex,aeromexico (aerovias de mexico),10,303
2023,int,reg,mex,aeromexico (aerovias de mexico),10,483286
2023,int,reg,mex,aeromexico connect (aerolitoral),10,49491
2023,int,reg,csa,aerorepublica,10,8652
2023,int,reg,can,air canada,10,34162
2023,int,reg,eur,air caraibes,10,4338
2023,int,reg,eur,air europa (air espana),10,9618
2023,int,reg,eur,air france,10,42200
2023,int,flet,can,air transat,10,2761
2023,int,reg,can,air transat,10,23461
2023,int,reg,asi,all nippon airways,10,9219
2023,int,flet,usa,allegiant air,10,287
2023,int,reg,usa,american airlines,10,556427
2023,int,reg,csa,arajet,10,10710
2023,int,reg,csa,avianca,10,87224
2023,int,reg,csa,avianca ecuador (aerolineas galapagos),10,661
2023,int,flet,csa,azul linhas aereas brasileiras,10,530
2023,int,reg,eur,british airways,10,30104
2023,int,reg,eur,condor flugdiendst gmbh,10,15645
2023,int,reg,csa,conviasa,10,2300
2023,int,reg,csa,copa airlines,10,111605
2023,int,reg,usa,delta airlines,10,249629
2023,int,reg,eur,edelweiss air ag,10,5003
2023,int,reg,asi,emirates arabes,10,19617
2023,int,reg,usa,envoy air (american eagle airlines),10,37103
2023,int,reg,eur,eurowings discover,10,5260
2023,int,flet,mex,eurus aviation,10,699
2023,int,flet,eur,evelop airlines,10,1674
2023,int,reg,eur,evelop airlines,10,12364
2023,int,flet,can,flair (flair airlines ltd),10,101
2023,int,reg,can,flair (flair airlines ltd),10,9758
2023,int,reg,usa,frontier,10,63975
2023,int,reg,eur,iberia,10,58898
2023,int,reg,usa,jetblue,10,106705
2023,int,reg,can,jetlines,10,2804
2023,int,reg,eur,klm,10,17665
2023,int,reg,csa,lacsa (lineas aereas costarricences),10,15482
2023,int,reg,csa,lan chile airlines (latam chile),10,15373
2023,int,reg,csa,lan peru (latam peru),10,36006
2023,int,reg,csa,latam brasil (tam lineas aereas),10,14261
2023,int,reg,eur,lufthansa,10,26333
2023,int,flet,mex,magnicharters (grupo aereo monterrey),10,15796
2023,int,reg,usa,mesa airlines,10,51193
2023,int,reg,eur,neos air,10,3001
2023,int,reg,eur,orbest airlines,10,3285
2023,int,reg,csa,sky airline peru,10,11391
2023,int,reg,usa,skywest airlines,10,23805
2023,int,reg,usa,southwest airlines (airtran airways),10,150772
2023,int,reg,usa,spirit airlines,10,87900
2023,int,reg,usa,sun country airlines (mn airlines),10,3481
2023,int,reg,can,sunwing airlines,10,46509
2023,int,reg,can,swoop airlines,10,14432
2023,int,reg,csa,taca international airlines,10,9295
2023,int,reg,eur,tap air portugal,10,8333
2023,int,reg,csa,transportes aereos guatemaltecos (tag),10,1158
2023,int,reg,csa,tropic air limited,10,547
2023,int,reg,eur,tui airlines nederland,10,5066
2023,int,reg,eur,tui airways,10,48042
2023,int,reg,eur,tui fly belgium,10,5844
2023,int,flet,eur,tuifly nordic,10,1321
2023,int,reg,eur,turkish airlines,10,31994
2023,int,reg,usa,united airlines,10,406079
2023,int,reg,usa,virgin america (alaska airlines),10,145612
2023,int,flet,mex,vivaaerobus (aeroenlaces),10,8877
2023,int,reg,mex,vivaaerobus (aeroenlaces),10,205275
2023,int,reg,mex,volaris (concesionaria vuela cia de aviacion),10,511527
2023,int,reg,csa,volaris (costa rica y el salvador),10,29759
2023,int,reg,can,west jet,10,74053
2023,int,reg,eur,world 2 fly,10,10877
2023,int,flet,eur,world 2 fly portugal,10,3626
2024,int,reg,csa,aerolineas argentinas,10,8309
2024,int,flet,mex,aeromexico (aerovias de mexico),10,117
2024,int,reg,mex,aeromexico (aerovias de mexico),10,538326
2024,int,reg,mex,aeromexico connect (aerolitoral),10,76490
2024,int,reg,csa,aerorepublica,10,5013
2024,int,reg,mex,aerus,10,66
2024,int,reg,can,air canada,10,76930
2024,int,reg,eur,air caraibes,10,4892
2024,int,reg,eur,air europa (air espana),10,10674
2024,int,reg,eur,air france,10,39368
2024,int,reg,can,air transat,10,26968
2024,int,reg,asi,all nippon airways,10,7703
2024,int,flet,usa,allegiant air,10,331
2024,int,reg,usa,american airlines,10,541422
2024,int,reg,csa,arajet,10,18086
2024,int,reg,csa,avianca,10,82326
2024,int,reg,eur,british airways,10,30625
2024,int,reg,asi,china southern airlines,10,2575
2024,int,reg,usa,commutair,10,6151
2024,int,reg,eur,condor flugdiendst gmbh,10,17215
2024,int,reg,csa,conviasa,10,3397
2024,int,reg,csa,copa airlines,10,114589
2024,int,flet,usa,delta airlines,10,189
2024,int,reg,usa,delta airlines,10,258213
2024,int,reg,eur,edelweiss air ag,10,5392
2024,int,reg,asi,emirates arabes,10,18805
2024,int,reg,usa,envoy air (american eagle airlines),10,62809
2024,int,reg,eur,eurowings discover,10,4423
2024,int,flet,mex,eurus aviation,10,9
2024,int,reg,eur,evelop airlines,10,9745
2024,int,flet,usa,executive-jet management,10,46
2024,int,reg,can,flair (flair airlines ltd),10,16917
2024,int,reg,usa,frontier,10,25955
2024,int,flet,eur,gullivair,10,934
2024,int,reg,eur,iberia,10,61203
2024,int,reg,usa,jetblue,10,92663
2024,int,reg,eur,klm,10,18114
2024,int,reg,csa,lacsa (lineas aereas costarricences),10,14858
2024,int,reg,csa,lan chile airlines (latam chile),10,14800
2024,int,reg,csa,lan peru (latam peru),10,35300
2024,int,reg,csa,latam brasil (tam lineas aereas),10,12837
2024,int,reg,eur,lufthansa,10,26033
2024,int,flet,mex,magnicharters (grupo aereo monterrey),10,5405
2024,int,reg,usa,mesa airlines,10,8657
2024,int,reg,eur,neos air,10,3069
2024,int,reg,eur,orbest airlines,10,3034
2024,int,flet,eur,privilege style,10,112
2024,int,flet,mex,servicios integrales de aviacion,10,78
2024,int,reg,csa,sky airline peru,10,8385
2024,int,reg,usa,skywest airlines,10,56935
2024,int,reg,usa,southwest airlines (airtran airways),10,172943
2024,int,reg,usa,spirit airlines,10,43569
2024,int,reg,usa,sun country airlines (mn airlines),10,4093
2024,int,flet,can,sunwing airlines,10,160
2024,int,reg,can,sunwing airlines,10,36016
2024,int,reg,csa,taca international airlines,10,8964
2024,int,reg,eur,tap air portugal,10,647
2024,int,reg,csa,tropic air limited,10,485
2024,int,reg,eur,tui airlines nederland,10,3520
2024,int,reg,eur,tui airways,10,41604
2024,int,reg,eur,tui fly belgium,10,4429
2024,int,flet,eur,tuifly nordic,10,580
2024,int,reg,eur,turkish airlines,10,31305
2024,int,reg,usa,united airlines,10,426887
2024,int,reg,usa,virgin america (alaska airlines),10,156321
2024,int,flet,mex,vivaaerobus (aeroenlaces),10,429
2024,int,reg,mex,vivaaerobus (aeroenlaces),10,231544
2024,int,reg,mex,volaris (concesionaria vuela cia de aviacion),10,534139
2024,int,reg,csa,volaris (costa rica y el salvador),10,20876
2024,int,reg,can,west jet,10,81336
2024,int,flet,eur,world 2 fly,10,1140
2024,int,reg,eur,world 2 fly,10,9902
2024,int,flet,eur,world 2 fly portugal,10,2623
2025,int,reg,csa,aerolineas argentinas,10,6753
2025,int,flet,mex,aeromexico (aerovias de mexico),10,448
2025,int,reg,mex,aeromexico (aerovias de mexico),10,596758
2025,int,reg,mex,aeromexico connect (aerolitoral),10,50553
2025,int,reg,mex,aerus,10,335
2025,int,reg,can,air canada,10,96510
2025,int,reg,eur,air caraibes,10,4756
2025,int,reg,eur,air europa (air espana),10,9857
2025,int,reg,eur,air france,10,34778
2025,int,reg,can,air transat,10,28865
2025,int,reg,asi,all nippon airways,10,10137
2025,int,reg,usa,american airlines,10,534415
2025,int,reg,csa,arajet,10,17143
2025,int,reg,csa,avianca,10,84670
2025,int,reg,eur,british airways,10,30999
2025,int,reg,asi,china southern airlines,10,4060
2025,int,reg,usa,commutair,10,7367
2025,int,reg,eur,condor flugdiendst gmbh,10,15290
2025,int,reg,csa,conviasa,10,2704
2025,int,reg,csa,copa airlines,10,115498
2025,int,flet,usa,delta airlines,10,68
2025,int,reg,usa,delta airlines,10,243717
2025,int,reg,eur,edelweiss air ag,10,5706
2025,int,reg,asi,emirates arabes,10,19325
2025,int,reg,usa,envoy air (american eagle airlines),10,75526
2025,int,reg,eur,eurowings discover,10,1876
2025,int,flet,mex,eurus aviation,10,36
2025,int,reg,eur,evelop airlines,10,7706
2025,int,flet,usa,executive-jet management,10,69
2025,int,reg,can,flair (flair airlines ltd),10,18450
2025,int,reg,usa,frontier,10,30617
2025,int,reg,csa,gol linhas aereas,10,1862
2025,int,reg,eur,iberia,10,61922
2025,int,reg,usa,jetblue,10,82939
2025,int,reg,eur,klm,10,13303
2025,int,reg,csa,lacsa (lineas aereas costarricences),10,13459
2025,int,reg,csa,lan chile airlines (latam chile),10,17146
2025,int,reg,csa,lan peru (latam peru),10,33936
2025,int,reg,csa,latam brasil (tam lineas aereas),10,15945
2025,int,reg,eur,lufthansa,10,27046
2025,int,flet,mex,magnicharters (grupo aereo monterrey),10,5513
2025,int,reg,usa,mesa airlines,10,41160
2025,int,reg,eur,neos air,10,3258
2025,int,reg,eur,orbest airlines,10,2964
2025,int,reg,csa,sky airline peru,10,3603
2025,int,reg,usa,skywest airlines,10,43530
2025,int,reg,usa,southwest airlines (airtran airways),10,168263
2025,int,reg,usa,spirit airlines,10,45091
2025,int,flet,usa,sun country airlines (mn airlines),10,46
2025,int,reg,usa,sun country airlines (mn airlines),10,3864
2025,int,reg,csa,taca international airlines,10,10131
2025,int,reg,csa,tropic air limited,10,451
2025,int,reg,eur,tui airlines nederland,10,3334
2025,int,reg,eur,tui airways,10,43513
2025,int,reg,eur,tui fly belgium,10,5347
2025,int,reg,eur,turkish airlines,10,27167
2025,int,reg,usa,united airlines,10,416090
2025,int,reg,usa,virgin america (alaska airlines),10,138089
2025,int,flet,mex,vivaaerobus (aeroenlaces),10,638
2025,int,reg,mex,vivaaerobus (aeroenlaces),10,238813
2025,int,reg,mex,volaris (concesionaria vuela cia de aviacion),10,560511
2025,int,reg,csa,volaris (costa rica y el salvador),10,25665
2025,int,reg,can,west jet,10,122326
2025,int,reg,eur,world 2 fly,10,9807
2025,int,flet,eur,world 2 fly portugal,10,2408
2022,int,reg,csa,aerolineas argentinas,11,5753
2022,int,flet,mex,aeromar,11,2672
2022,int,reg,mex,aeromar,11,1151
2022,int,reg,mex,aeromexico (aerovias de mexico),11,480714
2022,int,reg,mex,aeromexico connect (aerolitoral),11,69161
2022,int,reg,csa,aerorepublica,11,19863
2022,int,reg,can,air canada,11,33188
2022,int,reg,eur,air caraibes,11,6128
2022,int,reg,eur,air europa (air espana),11,7094
2022,int,reg,eur,air france,11,50985
2022,int,reg,can,air transat,11,55236
2022,int,reg,asi,all nippon airways,11,7671
2022,int,flet,usa,allegiant air,11,435
2022,int,reg,usa,american airlines,11,671407
2022,int,reg,csa,arajet,11,6947
2022,int,reg,eur,austrian,11,4850
2022,int,reg,csa,avianca,11,58196
2022,int,reg,eur,british airways,11,27357
2022,int,reg,eur,condor flugdiendst gmbh,11,9469
2022,int,reg,csa,conviasa,11,2396
2022,int,reg,csa,copa airlines,11,114002
2022,int,reg,usa,delta airlines,11,266352
2022,int,reg,eur,edelweiss air ag,11,6942
2022,int,reg,asi,emirates arabes,11,21385
2022,int,reg,usa,envoy air (american eagle airlines),11,25206
2022,int,reg,eur,eurowings discover,11,8811
2022,int,flet,mex,eurus aviation,11,117
2022,int,reg,eur,evelop airlines,11,10139
2022,int,reg,can,flair (flair airlines ltd),11,13737
2022,int,reg,usa,frontier,11,82412
2022,int,flet,usa,global crossing airlines (globalx),11,851
2022,int,reg,csa,gol linhas aereas,11,1266
2022,int,reg,eur,iberia,11,54316
2022,int,reg,usa,jetblue,11,98136
2022,int,reg,eur,klm,11,26656
2022,int,reg,csa,lacsa (lineas aereas costarricences),11,7699
2022,int,reg,csa,lan chile airlines (latam chile),11,14918
2022,int,reg,csa,lan peru (latam peru),11,33346
2022,int,reg,csa,latam brasil (tam lineas aereas),11,10390
2022,int,reg,eur,lufthansa,11,20520
2022,int,flet,mex,magnicharters (grupo aereo monterrey),11,5452
2022,int,reg,usa,mesa airlines,11,33402
2022,int,reg,eur,neos air,11,3131
2022,int,flet,eur,polkie linie lotninicze,11,5696
2022,int,reg,csa,sky airline peru,11,8768
2022,int,reg,usa,skywest airlines,11,17353
2022,int,reg,usa,southwest airlines (airtran airways),11,180365
2022,int,reg,usa,spirit airlines,11,91265
2022,int,reg,usa,sun country airlines (mn airlines),11,8541
2022,int,flet,can,sunwing airlines,11,122
2022,int,reg,can,sunwing airlines,11,72899
2022,int,flet,usa,swift air,11,307
2022,int,reg,can,swoop airlines,11,18352
2022,int,reg,csa,taca international airlines,11,11294
2022,int,reg,eur,tap air portugal,11,10624
2022,int,reg,csa,transportes aereos guatemaltecos (tag),11,4361
2022,int,reg,csa,tropic air limited,11,732
2022,int,reg,eur,tui airlines nederland,11,5751
2022,int,reg,eur,tui airways,11,38619
2022,int,reg,eur,tui fly belgium,11,6993
2022,int,flet,eur,tuifly nordic,11,3662
2022,int,reg,eur,turkish airlines,11,30867
2022,int,reg,usa,united airlines,11,479672
2022,int,reg,usa,virgin america (alaska airlines),11,149695
2022,int,reg,csa,viva air colombia,11,30035
2022,int,flet,mex,vivaaerobus (aeroenlaces),11,8075
2022,int,reg,mex,vivaaerobus (aeroenlaces),11,173540
2022,int,reg,mex,volaris (concesionaria vuela cia de aviacion),11,446701
2022,int,reg,csa,volaris (costa rica y el salvador),11,34708
2022,int,reg,can,west jet,11,158623
2022,int,reg,eur,world 2 fly,11,6774
2023,int,reg,csa,aerolineas argentinas,11,7583
2023,int,reg,mex,aeromexico (aerovias de mexico),11,509601
2023,int,reg,mex,aeromexico connect (aerolitoral),11,45074
2023,int,reg,csa,aerorepublica,11,7682
2023,int,reg,can,air canada,11,33136
